user_id,item_id,rating,domain,living_place,join_time,time_bin
1464,121764,1,movie,北京,2009-09-04,53
436,74139,0,book,北京,2007-11-22,31
525,114483,1,movie,广东深圳,2010-02-22,58
85,131720,1,music,浙江宁波,2015-05-27,121
1683,42500,1,book,辽宁沈阳,2008-02-11,34
1993,80979,1,book,四川成都,2007-02-12,22
1186,40318,1,book,广东深圳,2014-12-19,116
1478,59153,1,book,香港,2006-10-20,18
79,127656,1,movie,辽宁沈阳,2015-05-16,121
707,54915,1,book,"Boston, United States",2011-02-21,70
1658,129567,0,movie,湖南常德,2007-05-28,25
244,115425,1,movie,山东济南,2016-07-30,135
1042,97039,1,movie,重庆,2013-05-04,97
419,129929,1,movie,四川成都,2007-08-14,28
1125,127469,1,movie,四川成都,2014-04-11,108
2351,128443,0,movie,山东青岛,2005-11-01,7
2549,124336,1,movie,香港,2007-01-10,21
1614,126948,0,movie,"Berlin, Germany",2010-08-08,64
2558,128351,1,movie,上海,2008-01-18,33
1844,96980,1,movie,福建泉州,2010-03-23,59
424,96297,1,movie,上海,2007-08-30,28
1649,129807,0,movie,辽宁营口,2016-12-29,140
2687,72290,1,book,"State College, United States",2007-02-18,22
995,128543,0,movie,北京,2012-12-09,92
1192,199621,1,music,广东广州,2006-04-15,12
1976,130154,1,movie,北京,2009-10-29,54
1579,105898,1,movie,香港,2013-03-07,95
2456,124425,1,movie,福建厦门,2010-02-09,58
55,96360,0,movie,"台中, 台湾",2015-02-23,118
2463,88183,0,book,上海,2012-05-04,85
1268,120353,1,movie,北京,2010-08-23,64
2151,136987,1,music,天津,2011-08-01,76
535,124695,0,movie,北京,2010-03-06,59
1428,96079,1,movie,北京,2009-04-30,48
1830,160096,1,music,浙江杭州,2008-01-29,33
2329,78232,1,book,"Penang, Malaysia",2008-07-10,39
215,130248,1,movie,四川成都,2016-05-16,133
1928,128941,1,movie,广东广州,2011-01-25,69
1636,128803,0,movie,江苏南京,2006-11-01,19
954,105060,1,movie,山东威海,2012-08-11,88
803,127642,0,movie,北京,2011-09-17,77
1850,118854,1,movie,上海,2008-03-11,35
453,125807,1,movie,北京,2008-02-27,34
2448,206335,1,music,浙江绍兴,2009-12-31,56
453,116925,1,movie,北京,2008-02-27,34
960,128923,1,movie,浙江杭州,2012-08-22,88
1037,104397,1,movie,上海,2013-04-12,96
1990,95979,0,movie,广东广州,2014-02-22,106
1579,128275,1,movie,香港,2013-03-07,95
2300,99203,1,movie,山东济南,2012-11-30,91
1878,107198,1,movie,北京,2011-09-15,77
756,118192,1,movie,北京,2011-06-09,74
431,123111,1,movie,河南新乡,2009-10-27,54
2160,112028,1,movie,,2007-06-17,26
1572,119894,0,movie,北京,2008-02-23,34
1976,95891,1,movie,北京,2009-10-29,54
1211,122842,1,movie,浙江杭州,2007-01-02,21
209,101664,0,movie,北京,2016-05-09,133
1050,108292,1,movie,浙江杭州,2013-05-20,97
2074,122378,0,movie,北京,2006-11-29,19
2580,143068,1,music,北京,2007-08-20,28
1101,130155,0,movie,天津,2013-12-13,104
1744,96222,1,movie,山东日照,2012-11-15,91
1298,143440,1,music,浙江杭州,2006-11-19,19
1401,114380,0,movie,广东广州,2010-12-30,68
2687,148259,0,music,"State College, United States",2007-02-18,22
2688,124852,0,movie,北京,2009-04-14,48
2237,122330,0,movie,"Paris, France",2007-06-16,26
709,100336,1,movie,北京,2011-03-04,71
1856,127324,1,movie,广东深圳,2009-11-14,55
1692,124356,1,movie,"Firenze, Italy",2007-08-25,28
1851,104220,1,movie,浙江杭州,2007-01-05,21
728,128335,0,movie,上海,2011-04-11,72
537,105680,1,movie,"高雄, 台湾",2010-03-07,59
1920,102834,0,movie,上海,2014-09-10,113
2676,130278,0,movie,,2010-07-11,63
733,127363,0,movie,福建福州,2011-04-23,72
1024,97014,1,movie,四川达州,2013-03-05,95
570,125758,0,movie,北京,2009-04-23,48
2216,127409,0,movie,"New York City, United States",2009-11-08,55
1516,118229,1,movie,"Oxford, United Kingdom",2009-10-23,54
2156,109240,1,movie,"Brisbane, Australia",2007-12-22,32
1517,111462,0,movie,上海,2010-04-13,60
2526,128233,1,movie,北京,2005-07-12,3
2074,116327,0,movie,北京,2006-11-29,19
530,105283,1,movie,北京,2010-02-26,58
2497,201415,0,music,"Frankfurt (am Main), Germany",2006-03-28,11
1276,99203,1,movie,陕西西安,2009-08-27,52
544,96563,1,movie,辽宁沈阳,2009-02-27,46
827,103252,1,movie,湖南邵阳,2011-11-08,79
1781,98866,0,movie,浙江杭州,2013-01-30,93
748,124255,1,movie,北京,2011-05-22,73
2485,178745,1,music,云南昆明,2006-08-02,16
1362,75451,0,book,上海,2008-02-26,34
1087,114949,1,movie,湖南长沙,2013-09-19,101
1207,96006,1,movie,"New York City, United States",2007-05-19,25
2438,110649,1,movie,四川阿坝,2008-07-15,39
971,108154,1,movie,上海,2012-09-17,89
1018,128477,1,movie,"Al-Qāhirah, Egypt",2013-02-24,94
1561,107996,1,movie,北京,2008-05-25,37
2478,102386,1,movie,"Dublin (Baile Átha Cliath), Ireland",2009-03-25,47
2498,113611,0,movie,广东广州,2007-12-27,32
1577,124713,0,movie,上海,2009-09-29,53
1727,23534,1,book,"Chicago, United States",2006-07-14,15
1838,115045,1,movie,福建福州,2009-08-01,52
1822,2495,1,book,北京,2008-01-30,33
2169,111881,0,movie,上海,2011-07-20,75
365,128641,0,movie,上海,2017-06-16,146
604,65612,1,book,福建厦门,2009-05-30,49
757,123925,0,movie,福建厦门,2011-06-12,74
1134,104884,0,movie,吉林吉林,2014-05-10,109
1536,164796,1,music,江苏南京,2011-01-04,69
1459,59089,1,book,上海,2006-07-22,15
1846,113938,1,movie,湖北宜昌,2006-02-27,10
1052,96948,0,movie,广东广州,2013-05-28,97
2183,186262,1,music,"Paris, France",2008-07-17,39
1480,113930,1,movie,上海,2009-05-05,49
2482,106319,1,movie,"Phnum Pénh, Cambodia",2008-06-19,38
818,128319,0,movie,北京,2011-10-12,78
484,109904,0,movie,北京,2008-08-25,40
1606,115249,0,movie,天津,2008-01-15,33
733,128728,0,movie,福建福州,2011-04-23,72
2161,5210,1,book,"Paris, France",2007-07-05,27
549,6189,0,book,上海,2009-03-03,47
1312,98726,1,movie,,2010-02-11,58
2611,4217,1,book,北京,2008-03-06,35
1318,157386,1,music,湖南长沙,2006-07-24,15
2422,129215,0,movie,北京,2010-06-11,62
1692,100484,1,movie,"Firenze, Italy",2007-08-25,28
2325,106122,1,movie,辽宁大连,2011-05-01,73
2512,141132,1,music,上海,2007-02-28,22
2147,157915,1,music,北京,2007-02-01,22
428,114514,0,movie,"台北, 台湾",2007-09-10,29
520,60734,1,book,上海,2010-02-16,58
668,113131,0,movie,广东深圳,2010-11-17,67
2168,117616,1,movie,"Boston, United States",2008-01-16,33
691,127281,1,movie,广东广州,2011-01-22,69
605,102301,0,movie,北京,2010-07-07,63
2692,129090,0,movie,,2006-04-02,12
2165,29943,1,book,江苏南京,2011-07-27,75
1177,111962,0,movie,广东广州,2006-12-29,20
2434,100527,0,movie,山东烟台,2012-10-08,90
2449,127412,0,movie,"København, Denmark",2010-01-23,57
21,104478,1,movie,北京,2014-11-18,115
1767,126844,0,movie,香港,2010-03-15,59
1536,193344,1,music,江苏南京,2011-01-04,69
1024,127721,1,movie,四川达州,2013-03-05,95
1636,126930,0,movie,江苏南京,2006-11-01,19
1909,112310,1,movie,四川成都,2011-07-21,75
263,117635,0,movie,四川成都,2016-09-09,137
2684,130728,0,movie,广东深圳,2012-03-19,83
2276,107973,0,movie,上海,2010-09-11,65
2201,116507,0,movie,"P'yŏngyang, North Korea",2005-10-09,6
2377,96005,1,movie,安徽六安,2009-02-14,46
1976,103596,0,movie,北京,2009-10-29,54
2451,104746,1,movie,上海,2005-12-07,8
1881,142535,1,music,"Bologna, Italy",2009-09-12,53
1666,127324,1,movie,广西柳州,2013-04-15,96
21,128034,0,movie,北京,2014-11-18,115
765,128409,1,movie,北京,2011-07-01,75
1471,96243,1,movie,福建厦门,2010-07-20,63
2145,99783,1,movie,北京,2006-04-09,12
367,103422,1,movie,北京,2017-07-01,147
2549,101175,1,movie,香港,2007-01-10,21
2648,99420,1,movie,"台北, 台湾",2008-09-16,41
532,95986,1,movie,Anguilla,2010-02-28,58
1371,115999,1,movie,北京,2006-12-13,20
1918,57489,0,book,北京,2009-11-12,55
153,141142,1,music,北京,2015-12-21,128
1193,130454,1,movie,湖南长沙,2008-05-18,37
1555,137332,1,music,,2010-08-14,64
662,96460,0,movie,北京,2010-10-30,66
1147,124713,0,movie,上海,2014-06-06,110
1875,127679,0,movie,北京,2007-01-15,21
1523,127213,0,movie,北京,2010-05-18,61
1388,127230,0,movie,"München, Germany",2010-08-07,64
65,102124,1,movie,广东深圳,2006-08-21,16
1520,210007,0,music,"Pittsburgh, United States",2007-05-18,25
2109,148110,1,music,广东东莞,2006-02-21,10
1869,101146,0,movie,湖北潜江,2010-08-30,64
2062,113682,0,movie,上海,2007-08-08,28
1046,106653,1,movie,北京,2013-05-18,97
2158,122033,1,movie,广东深圳,2006-05-13,13
1246,128923,1,movie,"Athínai, Greece",2005-12-05,8
1587,120460,1,movie,北京,2008-03-19,35
2429,101491,1,movie,"New York City, United States",2008-03-22,35
1636,110493,1,movie,江苏南京,2006-11-01,19
824,129041,1,movie,甘肃兰州,2011-11-04,79
1877,169800,1,music,上海,2008-08-07,40
2612,21259,1,book,北京,2007-12-26,32
1926,101603,1,movie,北京,2006-06-10,14
2505,127621,1,movie,天津,2011-06-29,74
2404,157621,1,music,"Seattle, United States",2008-01-19,33
2017,129545,1,movie,北京,2006-01-15,9
470,109928,1,movie,,2009-11-23,55
1208,121230,0,movie,北京,2005-11-30,7
480,161888,1,music,"Chicago, United States",2008-08-17,40
277,127920,1,movie,浙江宁波,2016-10-22,138
740,125475,1,movie,辽宁沈阳,2011-05-10,73
2145,129443,1,movie,北京,2006-04-09,12
2018,98000,0,movie,上海,2009-01-08,45
2205,104296,0,movie,北京,2008-06-05,38
1646,129360,1,movie,上海,2007-05-19,25
832,128603,1,movie,北京,2011-11-21,79
2543,161450,0,music,广东深圳,2008-12-10,44
2164,97086,1,movie,北京,2011-09-15,77
1555,127833,0,movie,,2010-08-14,64
666,119161,1,movie,四川成都,2010-11-07,67
721,104332,0,movie,上海,2011-04-02,72
1209,120219,1,movie,山东济南,2011-10-08,78
1611,187378,0,music,"Reykjavík, Iceland",2006-11-25,19
2183,95876,1,movie,"Paris, France",2008-07-17,39
150,49854,1,book,湖南长沙,2015-12-14,128
2543,182855,0,music,广东深圳,2008-12-10,44
2183,158375,1,music,"Paris, France",2008-07-17,39
716,108966,1,movie,广东广州,2011-03-19,71
2136,103557,0,movie,北京,2012-03-06,83
1312,130595,1,movie,,2010-02-11,58
183,126827,1,movie,"New York City, United States",2016-02-12,130
1413,119250,0,movie,四川成都,2005-11-16,7
1435,86461,1,book,湖北武汉,2011-06-09,74
440,124126,1,movie,上海,2007-11-30,31
2326,158626,1,music,上海,2010-09-28,65
2308,111495,1,movie,江苏南京,2006-10-06,18
858,126873,0,movie,北京,2012-01-02,81
1280,113171,1,movie,浙江杭州,2005-09-23,5
1666,100288,1,movie,广西柳州,2013-04-15,96
647,105752,0,movie,"Boston, United States",2010-09-25,65
491,99818,1,movie,,2008-10-19,42
1035,128358,1,movie,,2013-04-09,96
1811,2069,1,book,北京,2006-11-21,19
1042,112310,0,movie,重庆,2013-05-04,97
1134,104401,0,movie,吉林吉林,2014-05-10,109
8,128034,0,movie,澳门,2014-10-31,114
707,52042,0,book,"Boston, United States",2011-02-21,70
927,128623,1,movie,上海,2012-06-26,86
1516,113372,1,movie,"Oxford, United Kingdom",2009-10-23,54
2556,115249,0,movie,北京,2015-08-19,124
486,134996,1,music,"Paris, France",2008-09-13,41
2491,118825,1,movie,上海,2006-03-04,11
776,129047,0,movie,湖北武汉,2011-07-22,75
601,109199,1,movie,江苏南京,2009-05-29,49
1454,95981,1,movie,天津,2011-11-25,79
625,125473,0,movie,北京,2009-06-22,50
1643,131971,1,music,江苏南京,2010-04-06,60
954,96579,1,movie,山东威海,2012-08-11,88
442,125333,1,movie,"常熟, 苏州",2007-12-14,32
2263,102283,1,movie,"Seattle, United States",2007-11-20,31
1611,8402,1,book,"Reykjavík, Iceland",2006-11-25,19
457,108337,0,movie,浙江温州,2008-04-17,36
1767,175371,0,music,香港,2010-03-15,59
1208,115876,1,movie,北京,2005-11-30,7
1653,104626,1,movie,"London, United Kingdom",2008-06-24,38
2339,88283,0,book,上海,2005-10-20,6
3,15211,1,book,北京,2005-09-04,5
657,129457,0,movie,北京,2010-10-22,66
2589,98680,1,movie,"Seattle, United States",2008-02-01,34
503,118440,1,movie,广东惠州,2008-12-21,44
1251,96981,0,movie,"Paris, France",2009-10-24,54
2292,99452,0,movie,北京,2007-11-26,31
1931,104583,1,movie,北京,2010-12-05,68
1425,129466,0,movie,湖南长沙,2010-02-24,58
148,104384,0,movie,上海,2015-12-04,128
2590,97048,0,movie,香港,2008-09-07,41
2019,111761,0,movie,上海,2010-08-11,64
64,127721,1,movie,Vatican City,2006-08-17,16
1705,116152,0,movie,北京,2009-12-18,56
338,124453,1,movie,北京,2017-03-20,143
2498,99953,1,movie,广东广州,2007-12-27,32
2096,111364,1,movie,广东深圳,2010-06-16,62
1208,107974,0,movie,北京,2005-11-30,7
1313,95890,1,movie,,2009-08-19,52
1438,127778,1,movie,北京,2007-09-05,29
1746,128658,1,movie,北京,2007-12-12,32
2017,104578,1,movie,北京,2006-01-15,9
1318,160269,1,music,湖南长沙,2006-07-24,15
1485,121437,1,movie,湖北武汉,2006-05-22,13
1826,16382,1,book,上海,2006-08-11,16
1078,97702,0,movie,江苏扬州,2013-08-23,100
1591,129861,1,movie,江苏南通,2012-06-18,86
2620,118611,1,movie,上海,2009-12-01,56
1620,113372,1,movie,北京,2007-02-01,22
2401,105275,1,movie,北京,2007-04-28,24
2386,95877,1,movie,,2011-01-20,69
1372,179018,0,music,上海,2008-01-09,33
1997,114800,1,movie,上海,2006-07-14,15
112,127651,1,movie,吉林通化,2015-07-26,123
2644,26217,1,book,北京,2008-11-25,43
522,75,0,book,重庆,2010-02-18,58
212,97927,0,movie,湖北武汉,2016-05-12,133
2358,99613,1,movie,"Los Angeles, United States",2009-09-12,53
1641,130404,0,movie,陕西商洛,2010-11-13,67
1469,81271,0,book,湖南长沙,2009-01-17,45
1963,84645,1,book,北京,2009-09-04,53
2368,105691,1,movie,北京,2005-12-19,8
585,115867,1,movie,四川成都,2010-06-05,62
2404,187149,1,music,"Seattle, United States",2008-01-19,33
793,101026,0,movie,广东珠海,2011-08-18,76
1352,65250,1,book,香港,2008-07-28,39
1713,73456,0,book,上海,2005-09-30,5
811,120132,0,movie,福建福州,2011-09-30,77
1792,113172,0,movie,江苏南京,2008-03-05,35
1992,135548,0,music,北京,2006-10-12,18
1322,105449,1,movie,北京,2011-11-22,79
2443,115142,1,movie,"San Francisco Bay Area, United States",2007-08-16,28
1579,137083,1,music,香港,2013-03-07,95
2106,126943,1,movie,"Puebla, Mexico",2010-06-10,62
2290,123639,1,movie,广西南宁,2010-07-17,63
957,129034,0,movie,湖北武汉,2012-08-19,88
350,96002,1,movie,广东广州,2017-04-30,144
1992,84666,1,book,北京,2006-10-12,18
1042,105145,0,movie,重庆,2013-05-04,97
1626,128861,1,movie,河北石家庄,2015-02-25,118
1431,130154,1,movie,"台北, 台湾",2011-11-18,79
2079,127664,1,movie,广东深圳,2008-07-24,39
2687,94398,1,book,"State College, United States",2007-02-18,22
466,120682,0,movie,上海,2008-06-09,38
1413,17557,1,book,四川成都,2005-11-16,7
991,97851,0,movie,湖北武汉,2012-11-28,91
2162,129076,1,movie,北京,2010-04-25,60
1508,127614,0,movie,北京,2007-08-29,28
1995,105774,1,movie,山东青岛,2010-09-01,65
2292,118464,0,movie,北京,2007-11-26,31
2379,112070,1,movie,上海,2007-02-12,22
2478,64800,1,book,"Dublin (Baile Átha Cliath), Ireland",2009-03-25,47
1212,103528,1,movie,北京,2005-11-06,7
1242,129061,0,movie,北京,2006-09-26,17
2023,125847,1,movie,北京,2008-10-10,42
2375,199917,1,music,湖南长沙,2009-11-13,55
656,103517,1,movie,江苏南京,2010-10-21,66
1153,128554,0,movie,上海,2014-07-09,111
2020,102303,1,movie,湖北武汉,2009-01-30,45
1464,102150,0,movie,北京,2009-09-04,53
1632,124333,1,movie,北京,2008-07-23,39
1154,117610,0,movie,Antigua,2014-07-13,111
1440,18857,1,book,"Boston, United States",2006-09-15,17
2259,115925,0,movie,北京,2009-09-19,53
2215,104517,1,movie,"P'yŏngyang, North Korea",2008-02-22,34
2267,97955,0,movie,福建福州,2011-12-14,80
1860,128819,0,movie,江苏南京,2009-02-09,46
1945,118291,0,movie,河南郑州,2011-12-08,80
1032,109989,1,movie,广东深圳,2013-03-30,95
71,120511,1,movie,江苏宿迁,2015-04-19,120
1312,105747,0,movie,,2010-02-11,58
2151,140745,1,music,天津,2011-08-01,76
2193,128182,1,movie,"New York City, United States",2009-05-01,49
1497,137819,1,music,"P'yŏngyang, North Korea",2008-01-18,33
1480,127252,1,movie,上海,2009-05-05,49
1739,126984,1,movie,湖南长沙,2011-01-19,69
2543,127750,1,movie,广东深圳,2008-12-10,44
1935,100103,0,movie,北京,2009-05-28,49
745,129466,1,movie,河南郑州,2011-05-19,73
1741,104279,1,movie,香港,2009-05-15,49
1706,95900,1,movie,江苏扬州,2006-12-01,20
2378,103529,1,movie,江苏南京,2008-07-18,39
691,121037,1,movie,广东广州,2011-01-22,69
1053,119161,1,movie,北京,2013-06-09,98
757,129070,0,movie,福建厦门,2011-06-12,74
1800,99613,1,movie,北京,2009-11-26,55
1186,121366,1,movie,广东深圳,2014-12-19,116
446,121586,0,movie,北京,2007-12-27,32
1858,204774,0,music,山西太原,2009-03-04,47
897,129385,1,movie,北京,2012-04-15,84
1645,96715,1,movie,山东青岛,2006-06-04,14
1000,109179,1,movie,辽宁沈阳,2013-01-01,93
2345,206115,1,music,北京,2010-02-06,58
1767,129545,1,movie,香港,2010-03-15,59
1279,129441,1,movie,"Krung Thep, Thailand",2007-03-26,23
1417,97110,1,movie,上海,2011-01-29,69
380,129290,0,movie,海南海口,2017-10-26,150
1706,95654,1,book,江苏扬州,2006-12-01,20
1199,120885,1,movie,"San Francisco Bay Area, United States",2008-04-21,36
1717,97827,1,movie,上海,2008-06-21,38
277,97030,1,movie,浙江宁波,2016-10-22,138
1205,100402,1,movie,北京,2009-03-03,47
1381,129890,1,movie,上海,2008-08-07,40
1663,137824,1,music,内蒙古呼伦贝尔,2006-06-27,14
223,105426,1,movie,湖南常德,2016-06-09,134
1434,86046,1,book,香港,2008-10-01,42
2056,115239,0,movie,北京,2006-03-29,11
1508,99461,1,movie,北京,2007-08-29,28
610,14963,0,book,四川成都,2009-06-08,50
684,127730,0,movie,广西南宁,2011-01-12,69
484,197359,1,music,北京,2008-08-25,40
1054,113347,0,movie,上海,2013-06-15,98
1880,202522,0,music,"Reykjavík, Iceland",2009-01-07,45
1231,27768,1,book,"Melbourne, Australia",2007-02-27,22
737,96387,1,movie,北京,2011-04-28,72
111,119767,0,movie,浙江杭州,2006-11-18,19
2612,130629,0,movie,北京,2007-12-26,32
2639,103142,0,movie,贵州贵阳,2006-08-22,16
1059,120393,1,movie,"Luanda, Angola",2013-06-22,98
2698,104136,1,movie,重庆,2010-09-22,65
1244,125530,0,movie,广东深圳,2007-12-23,32
1413,98808,1,movie,四川成都,2005-11-16,7
1413,97802,1,movie,四川成都,2005-11-16,7
873,128932,0,movie,广东珠海,2012-01-27,81
2256,99513,1,movie,上海,2009-09-07,53
2164,111178,1,movie,北京,2011-09-15,77
2412,121020,0,movie,北京,2012-01-22,81
923,120121,1,movie,山东济南,2012-06-20,86
650,106759,1,movie,,2010-10-06,66
2566,5819,1,book,四川成都,2005-08-28,4
212,97193,1,movie,湖北武汉,2016-05-12,133
1315,137221,1,music,陕西西安,2008-07-22,39
1570,122543,1,movie,北京,2009-08-08,52
2309,128553,0,movie,浙江杭州,2010-10-10,66
2151,181087,1,music,天津,2011-08-01,76
622,130387,1,movie,北京,2010-08-09,64
2688,161499,0,music,北京,2009-04-14,48
1957,44598,1,book,北京,2008-08-20,40
1494,127594,0,movie,北京,2011-06-10,74
2358,105451,1,movie,"Los Angeles, United States",2009-09-12,53
1681,101242,1,movie,安徽滁州,2010-01-04,57
2245,176433,1,music,广东广州,2010-02-17,58
2268,108288,1,movie,上海,2014-01-21,105
2350,104298,1,movie,湖北武汉,2006-11-04,19
1964,48279,1,book,上海,2009-11-19,55
1583,95940,1,movie,上海,2006-04-21,12
2507,103436,1,movie,"Ciudad de Guatemala, Guatemala",2006-10-02,18
1775,122134,0,movie,云南昆明,2010-07-10,63
668,104344,1,movie,广东深圳,2010-11-17,67
34,137155,1,music,辽宁沈阳,2006-05-19,13
1779,116461,1,movie,北京,2006-04-15,12
277,98874,1,movie,浙江宁波,2016-10-22,138
2161,129523,0,movie,"Paris, France",2007-07-05,27
2267,95911,1,movie,福建福州,2011-12-14,80
2094,116118,0,movie,上海,2006-02-27,10
593,157606,1,music,广东深圳,2010-06-18,62
1880,123486,1,movie,"Reykjavík, Iceland",2009-01-07,45
2509,114901,1,movie,北京,2007-02-14,22
1698,127661,0,movie,黑龙江哈尔滨,2006-04-27,12
1869,111523,0,movie,湖北潜江,2010-08-30,64
2328,115800,1,movie,香港,2009-05-04,49
1729,180726,1,music,重庆,2010-10-25,66
2608,128503,1,movie,湖北武汉,2012-05-17,85
2713,148759,1,music,"New York City, United States",2006-07-09,15
2519,175345,1,music,"Athínai, Greece",2011-03-07,71
971,127921,0,movie,上海,2012-09-17,89
209,129008,1,movie,北京,2016-05-09,133
2614,171015,1,music,浙江杭州,2011-05-27,73
2317,125459,1,movie,"New York City, United States",2010-08-17,64
1683,24828,1,book,辽宁沈阳,2008-02-11,34
1641,96216,1,movie,陕西商洛,2010-11-13,67
1933,102016,1,movie,广西玉林,2006-04-13,12
1053,128139,1,movie,北京,2013-06-09,98
2251,209351,1,music,江苏南京,2010-01-27,57
1312,87102,1,book,,2010-02-11,58
991,129075,1,movie,湖北武汉,2012-11-28,91
105,128452,0,movie,广东茂名,2015-07-13,123
2059,96041,1,movie,重庆,2006-01-09,9
2257,81113,0,book,北京,2007-04-15,24
803,64797,0,book,北京,2011-09-17,77
521,176236,1,music,,2009-01-25,45
1315,26630,0,book,陕西西安,2008-07-22,39
698,105679,1,movie,北京,2011-02-04,70
277,127843,1,movie,浙江宁波,2016-10-22,138
2064,128938,1,movie,北京,2010-07-12,63
1873,202967,1,music,北京,2011-01-05,69
862,126977,0,movie,宁夏银川,2012-01-10,81
1423,100397,1,movie,"New York City, United States",2009-06-16,50
2114,125479,0,movie,上海,2005-12-04,8
1225,111531,1,movie,四川成都,2007-04-13,24
2410,125475,1,movie,北京,2010-06-25,62
1590,129036,0,movie,北京,2008-01-08,33
811,129159,0,movie,福建福州,2011-09-30,77
1516,129156,1,movie,"Oxford, United Kingdom",2009-10-23,54
484,129480,0,movie,北京,2008-08-25,40
1460,95935,0,movie,江苏无锡,2009-02-02,46
1673,128854,0,movie,"Providence, United States",2009-02-10,46
2609,167477,1,music,"Hamburg, Germany",2009-05-08,49
1632,110157,1,movie,北京,2008-07-23,39
1268,104323,0,movie,北京,2010-08-23,64
1699,104801,1,movie,"Los Angeles, United States",2011-12-27,80
1944,116621,1,movie,"Hiroshima, Japan",2008-03-08,35
1751,128641,0,movie,北京,2010-07-09,63
819,118879,0,movie,广东东莞,2011-10-12,78
2590,107001,1,movie,香港,2008-09-07,41
2128,102863,0,movie,广东广州,2008-03-19,35
526,128910,0,movie,"Toronto, Canada",2010-02-23,58
1702,101838,0,movie,四川成都,2011-09-29,77
2277,30668,0,book,北京,2007-02-02,22
381,129071,1,movie,,2017-11-03,151
1666,106806,1,movie,广西柳州,2013-04-15,96
2002,36286,1,book,广东广州,2010-02-25,58
620,103252,1,movie,安徽合肥,2009-06-21,50
2051,64976,1,book,北京,2008-04-09,36
1570,104990,0,movie,北京,2009-08-08,52
1510,121698,0,movie,北京,2007-09-22,29
2078,72832,1,book,江苏无锡,2008-01-05,33
503,123006,0,movie,广东惠州,2008-12-21,44
2570,160538,1,music,广东深圳,2008-05-20,37
2149,128380,1,movie,"Paris, France",2008-06-24,38
1193,202841,0,music,湖南长沙,2008-05-18,37
34,144643,1,music,辽宁沈阳,2006-05-19,13
2072,19675,0,book,北京,2008-03-08,35
1390,45772,1,book,"Los Angeles, United States",2011-03-23,71
568,123044,1,movie,四川成都,2010-05-06,61
133,178167,0,music,吉林长春,2015-10-25,126
965,180341,0,music,上海,2012-08-31,88
1510,118611,1,movie,北京,2007-09-22,29
1683,21334,1,book,辽宁沈阳,2008-02-11,34
1205,97547,1,movie,北京,2009-03-03,47
1142,100360,1,movie,广东广州,2014-05-25,109
441,128861,0,movie,四川成都,2007-12-08,32
2279,129359,0,movie,江苏苏州,2011-07-26,75
2066,121871,0,movie,Fiji,2009-04-19,48
1719,71436,1,book,江苏无锡,2007-02-26,22
2303,134781,1,music,广东广州,2008-07-17,39
1360,120180,1,movie,"Paris, France",2009-05-11,49
2602,111928,0,movie,上海,2008-06-12,38
1696,111142,1,movie,"Stockholm, Sweden",2010-11-27,67
2172,104157,1,movie,北京,2006-09-23,17
158,108902,1,movie,"Vancouver, Canada",2015-12-31,128
1030,70863,1,book,"Sydney, Australia",2013-03-26,95
2626,111431,1,movie,北京,2006-07-27,15
118,128600,0,movie,重庆,2006-12-02,20
1314,100402,0,movie,黑龙江哈尔滨,2005-09-18,5
834,96856,0,movie,福建厦门,2011-11-26,79
686,117298,1,movie,上海,2011-01-13,69
1794,198620,1,music,湖北神农架林区,2009-04-09,48
1692,112165,0,movie,"Firenze, Italy",2007-08-25,28
2045,202978,1,music,浙江杭州,2008-07-30,39
1801,108527,1,movie,北京,2011-02-17,70
2128,196650,0,music,广东广州,2008-03-19,35
263,99322,1,movie,四川成都,2016-09-09,137
2196,95981,1,movie,江苏南京,2009-10-11,54
1824,118726,1,movie,陕西西安,2008-02-08,34
1241,127477,1,movie,浙江杭州,2010-06-05,62
1751,128100,0,movie,北京,2010-07-09,63
1023,116615,1,movie,"London, United Kingdom",2013-03-01,95
1333,96075,1,movie,,2007-10-06,30
1208,102319,0,movie,北京,2005-11-30,7
1320,96024,0,movie,北京,2010-11-29,67
1034,128174,0,movie,福建三明,2013-04-08,96
1850,120386,1,movie,上海,2008-03-11,35
549,15137,1,book,上海,2009-03-03,47
2294,182864,0,music,香港,2008-01-16,33
229,98901,1,movie,上海,2016-06-22,134
1318,159143,1,music,湖南长沙,2006-07-24,15
1464,103226,0,movie,北京,2009-09-04,53
1330,127870,1,movie,北京,2010-08-01,64
1516,96029,1,movie,"Oxford, United Kingdom",2009-10-23,54
1851,53461,1,book,浙江杭州,2007-01-05,21
2455,101443,0,movie,陕西西安,2013-07-05,99
1434,208384,1,music,香港,2008-10-01,42
1885,102268,1,movie,北京,2006-01-08,9
2650,107969,1,movie,Bahamas,2006-08-29,16
1479,138663,1,music,,2008-03-29,35
1995,108167,1,movie,山东青岛,2010-09-01,65
2330,110336,1,movie,"台北, 台湾",2007-02-14,22
1244,125253,1,movie,广东深圳,2007-12-23,32
1646,99873,0,movie,上海,2007-05-19,25
2358,118140,1,movie,"Los Angeles, United States",2009-09-12,53
436,116249,0,movie,北京,2007-11-22,31
1413,127209,1,movie,四川成都,2005-11-16,7
1772,115325,1,movie,北京,2008-09-09,41
587,129075,1,movie,北京,2010-06-06,62
1008,128920,1,movie,广东湛江,2013-02-02,94
1689,127637,1,movie,"Los Angeles, United States",2009-07-01,51
